Date,PKR,USD
2015-12-04,105.385701,1.0
2015-12-05,104.996501,1.0
2015-12-06,105.392001,1.0
2015-12-07,104.88612,1.0
2015-12-08,104.328899,1.0
2015-12-09,103.691,1.0
2015-12-10,104.139999,1.0
2015-12-11,104.062379,1.0
2015-12-12,104.201979,1.0
2015-12-13,104.141679,1.0
2015-12-14,104.44875,1.0
2015-12-15,104.87468,1.0
2015-12-16,104.8178,1.0
2015-12-17,104.8759,1.0
2015-12-18,104.7965,1.0
2015-12-19,104.7384,1.0
2015-12-20,104.7334,1.0
2015-12-21,104.76468,1.0
2015-12-22,104.765499,1.0
2015-12-23,104.756,1.0
2015-12-24,104.7467,1.0
2015-12-25,104.7648,1.0
2015-12-26,104.72,1.0
2015-12-27,104.668,1.0
2015-12-28,104.828,1.0
2015-12-29,104.89614,1.0
2015-12-30,104.8606,1.0
2015-12-31,104.8322,1.0
2016-01-01,104.8322,1.0
2016-01-02,104.8531,1.0
2016-01-03,104.8411,1.0
2016-01-04,105.05134,1.0
2016-01-05,104.929001,1.0
2016-01-06,104.8945,1.0
2016-01-07,104.8033,1.0
2016-01-08,104.878799,1.0
2016-01-09,104.867099,1.0
2016-01-10,104.704999,1.0
2016-01-11,104.89066,1.0
2016-01-12,104.8638,1.0
2016-01-13,104.869,1.0
2016-01-14,104.9562,1.0
2016-01-15,104.843701,1.0
2016-01-16,104.977101,1.0
2016-01-17,104.866001,1.0
2016-01-18,104.9429,1.0
2016-01-19,104.824501,1.0
2016-01-20,104.88558,1.0
2016-01-21,104.932,1.0
2016-01-22,104.946641,1.0
2016-01-23,104.973841,1.0
2016-01-24,105.055341,1.0
2016-01-25,104.924001,1.0
2016-01-26,104.947641,1.0
2016-01-27,104.907,1.0
2016-01-28,104.826501,1.0
2016-01-29,104.858699,1.0
2016-01-30,104.858999,1.0
2016-01-31,105.201999,1.0
2016-02-01,104.903,1.0
2016-02-02,104.9803,1.0
2016-02-03,104.484701,1.0
2016-02-04,104.3745,1.0
2016-02-05,104.2469,1.0
2016-02-06,104.4119,1.0
2016-02-07,104.54,1.0
2016-02-08,104.422,1.0
2016-02-09,104.52072,1.0
2016-02-10,104.6004,1.0
2016-02-11,104.611301,1.0
2016-02-12,104.4566,1.0
2016-02-13,104.527,1.0
2016-02-14,104.528,1.0
2016-02-15,104.710001,1.0
2016-02-16,104.734499,1.0
2016-02-17,104.7235,1.0
2016-02-18,104.7976,1.0
2016-02-19,104.76434,1.0
2016-02-20,104.72994,1.0
2016-02-21,104.68414,1.0
2016-02-22,104.798,1.0
2016-02-23,104.774101,1.0
2016-02-24,104.4772,1.0
2016-02-25,104.601101,1.0
2016-02-26,104.564799,1.0
2016-02-27,104.615399,1.0
2016-02-28,104.943999,1.0
2016-02-29,104.697,1.0
2016-03-01,104.8227,1.0
2016-03-02,104.7473,1.0
2016-03-03,104.622401,1.0
2016-03-04,104.7246,1.0
2016-03-05,104.6612,1.0
2016-03-06,104.764,1.0
2016-03-07,104.69218,1.0
2016-03-08,104.7283,1.0
2016-03-09,104.674541,1.0
2016-03-10,104.702,1.0
2016-03-11,104.6453,1.0
2016-03-12,104.4328,1.0
2016-03-13,104.4825,1.0
2016-03-14,104.653,1.0
2016-03-15,104.6053,1.0
2016-03-16,104.4318,1.0
2016-03-17,104.5731,1.0
2016-03-18,104.47295,1.0
2016-03-19,104.658325,1.0
2016-03-20,104.648325,1.0
2016-03-21,104.741251,1.0
2016-03-22,104.725375,1.0
2016-03-23,104.742125,1.0
2016-03-24,104.7522,1.0
2016-03-25,104.7467,1.0
2016-03-26,104.7054,1.0
2016-03-27,104.725,1.0
2016-03-28,104.733,1.0
2016-03-29,104.665699,1.0
2016-03-30,104.67254,1.0
2016-03-31,104.761501,1.0
2016-04-01,104.7318,1.0
2016-04-02,104.7495,1.0
2016-04-03,104.768,1.0
2016-04-04,104.714001,1.0
2016-04-05,104.688501,1.0
2016-04-06,104.644,1.0
2016-04-07,104.662,1.0
2016-04-08,104.659101,1.0
2016-04-09,104.710901,1.0
2016-04-10,104.704001,1.0
2016-04-11,104.683,1.0
2016-04-12,104.6914,1.0
2016-04-13,104.71186,1.0
2016-04-14,104.7306,1.0
2016-04-15,104.7077,1.0
2016-04-16,104.702,1.0
2016-04-17,104.68,1.0
2016-04-18,104.735999,1.0
2016-04-19,104.751659,1.0
2016-04-20,104.712061,1.0
2016-04-21,104.7085,1.0
2016-04-22,104.8161,1.0
2016-04-23,104.7732,1.0
2016-04-24,104.733,1.0
2016-04-25,104.77666,1.0
2016-04-26,104.808101,1.0
2016-04-27,104.7542,1.0
2016-04-28,104.7927,1.0
2016-04-29,104.7908,1.0
2016-04-30,104.7999,1.0
2016-05-01,104.6756,1.0
2016-05-02,104.79802,1.0
2016-05-03,104.705,1.0
2016-05-04,104.674681,1.0
2016-05-05,104.766739,1.0
2016-05-06,104.70128,1.0
2016-05-07,104.71568,1.0
2016-05-08,104.718279,1.0
2016-05-09,104.699,1.0
2016-05-10,104.706241,1.0
2016-05-11,104.6859,1.0
2016-05-12,104.66318,1.0
2016-05-13,104.644599,1.0
2016-05-14,104.698699,1.0
2016-05-15,104.661,1.0
2016-05-16,104.686,1.0
2016-05-17,104.698999,1.0
2016-05-18,104.719,1.0
2016-05-19,104.709,1.0
2016-05-20,104.820299,1.0
2016-05-21,104.772299,1.0
2016-05-22,104.768,1.0
2016-05-23,105.167,1.0
2016-05-24,104.829,1.0
2016-05-25,104.751761,1.0
2016-05-26,104.80704,1.0
2016-05-27,104.704839,1.0
2016-05-28,104.697339,1.0
2016-05-29,104.72834,1.0
2016-05-30,104.788999,1.0
2016-05-31,104.904839,1.0
2016-06-01,104.7674,1.0
2016-06-02,104.72042,1.0
2016-06-03,104.666839,1.0
2016-06-04,104.734539,1.0
2016-06-05,104.67734,1.0
2016-06-06,104.649,1.0
2016-06-07,104.4412,1.0
2016-06-08,104.533,1.0
2016-06-09,104.365126,1.0
2016-06-10,104.290151,1.0
2016-06-11,104.313276,1.0
2016-06-12,104.137651,1.0
2016-06-13,104.376,1.0
2016-06-14,104.6116,1.0
2016-06-15,104.495899,1.0
2016-06-16,104.5321,1.0
2016-06-17,104.576876,1.0
2016-06-18,104.682501,1.0
2016-06-19,104.572999,1.0
2016-06-20,104.687721,1.0
2016-06-21,104.7502,1.0
2016-06-22,104.61766,1.0
2016-06-23,104.816899,1.0
2016-06-24,104.62016,1.0
2016-06-25,104.66646,1.0
2016-06-26,104.626159,1.0
2016-06-27,104.656,1.0
2016-06-28,104.7157,1.0
2016-06-29,104.6958,1.0
2016-06-30,104.7152,1.0
2016-07-01,104.6671,1.0
2016-07-02,104.7496,1.0
2016-07-03,104.651,1.0
2016-07-04,104.618,1.0
2016-07-05,104.8486,1.0
2016-07-06,104.6665,1.0
2016-07-07,104.8422,1.0
2016-07-08,104.6908,1.0
2016-07-09,104.7276,1.0
2016-07-10,104.746,1.0
2016-07-11,104.8135,1.0
2016-07-12,104.870459,1.0
2016-07-13,104.7917,1.0
2016-07-14,104.80944,1.0
2016-07-15,104.650002,1.0
2016-07-16,104.650002,1.0
2016-07-17,104.650002,1.0
2016-07-18,104.800003,1.0
2016-07-19,104.800003,1.0
2016-07-20,104.800003,1.0
2016-07-21,104.699997,1.0
2016-07-22,104.699997,1.0
2016-07-23,104.699997,1.0
2016-07-24,104.699997,1.0
2016-07-25,104.720001,1.0
2016-07-26,104.650002,1.0
2016-07-27,104.699997,1.0
2016-07-28,104.749961,1.0
2016-07-29,104.800003,1.0
2016-07-30,104.800003,1.0
2016-07-31,104.800003,1.0
2016-08-01,104.690002,1.0
2016-08-02,104.650002,1.0
2016-08-03,104.419998,1.0
2016-08-04,104.349998,1.0
2016-08-05,104.503704,1.0
2016-08-06,104.503704,1.0
2016-08-07,104.50203,1.0
2016-08-08,104.480003,1.0
2016-08-09,104.496211,1.0
2016-08-10,104.550003,1.0
2016-08-11,104.49759,1.0
2016-08-12,104.599998,1.0
2016-08-13,104.599998,1.0
2016-08-14,104.599998,1.0
2016-08-15,104.599998,1.0
2016-08-16,104.639999,1.0
2016-08-17,104.629997,1.0
2016-08-18,104.650002,1.0
2016-08-19,104.629997,1.0
2016-08-20,104.629997,1.0
2016-08-21,104.629997,1.0
2016-08-22,104.739998,1.0
2016-08-23,104.739998,1.0
2016-08-24,104.720001,1.0
2016-08-25,104.749874,1.0
2016-08-26,104.699997,1.0
2016-08-27,104.699997,1.0
2016-08-28,104.699997,1.0
2016-08-29,104.620003,1.0
2016-08-30,104.650002,1.0
2016-08-31,104.680065,1.0
2016-09-01,104.449997,1.0
2016-09-02,104.379997,1.0
2016-09-03,104.379997,1.0
2016-09-04,104.650002,1.0
2016-09-05,104.650002,1.0
2016-09-06,104.501272,1.0
2016-09-07,104.349998,1.0
2016-09-08,104.279999,1.0
2016-09-09,104.279999,1.0
2016-09-10,104.279999,1.0
2016-09-11,104.279999,1.0
2016-09-12,104.199997,1.0
2016-09-13,104.199997,1.0
2016-09-14,104.199997,1.0
2016-09-15,104.501861,1.0
2016-09-16,104.503704,1.0
2016-09-17,104.503704,1.0
2016-09-18,104.505843,1.0
2016-09-19,104.470001,1.0
2016-09-20,104.529999,1.0
2016-09-21,104.699997,1.0
2016-09-22,104.750241,1.0
2016-09-23,104.699997,1.0
2016-09-24,104.699997,1.0
2016-09-25,104.699997,1.0
2016-09-26,104.749992,1.0
2016-09-27,104.650002,1.0
2016-09-28,104.629997,1.0
2016-09-29,104.620003,1.0
2016-09-30,104.400002,1.0
2016-10-01,104.400002,1.0
2016-10-02,104.400002,1.0
2016-10-03,104.449997,1.0
2016-10-04,104.449997,1.0
2016-10-05,104.459999,1.0
2016-10-06,104.440002,1.0
2016-10-07,104.599998,1.0
2016-10-08,104.599998,1.0
2016-10-09,104.599998,1.0
2016-10-10,104.550003,1.0
2016-10-11,104.449997,1.0
2016-10-12,104.449997,1.0
2016-10-13,104.629997,1.0
2016-10-14,104.580002,1.0
2016-10-15,104.580002,1.0
2016-10-16,104.580002,1.0
2016-10-17,104.699997,1.0
2016-10-18,104.650002,1.0
2016-10-19,104.650002,1.0
2016-10-20,104.650002,1.0
2016-10-21,104.739998,1.0
2016-10-22,104.739998,1.0
2016-10-23,104.739998,1.0
2016-10-24,104.749832,1.0
2016-10-25,104.749995,1.0
2016-10-26,104.699997,1.0
2016-10-27,104.739998,1.0
2016-10-28,104.739998,1.0
2016-10-29,104.739998,1.0
2016-10-30,104.739998,1.0
2016-10-31,104.769997,1.0
2016-11-01,104.699997,1.0
2016-11-02,104.769997,1.0
2016-11-03,104.720001,1.0
2016-11-04,104.699997,1.0
2016-11-05,104.699997,1.0
2016-11-06,104.699997,1.0
2016-11-07,104.680222,1.0
2016-11-08,104.599998,1.0
2016-11-09,104.629997,1.0
2016-11-10,104.599998,1.0
2016-11-11,104.650002,1.0
2016-11-12,104.650002,1.0
2016-11-13,104.650002,1.0
2016-11-14,104.699997,1.0
2016-11-15,104.699997,1.0
2016-11-16,104.720001,1.0
2016-11-17,104.750632,1.0
2016-11-18,104.599998,1.0
2016-11-19,104.599998,1.0
2016-11-20,104.599998,1.0
2016-11-21,104.699997,1.0
2016-11-22,104.679767,1.0
2016-11-23,104.800003,1.0
2016-11-24,104.800003,1.0
2016-11-25,104.699997,1.0
2016-11-26,104.699997,1.0
2016-11-27,104.800003,1.0
2016-11-28,104.750153,1.0
2016-11-29,104.800003,1.0
2016-11-30,104.800003,1.0
2016-12-01,104.749808,1.0
2016-12-02,104.779999,1.0
2016-12-03,104.779999,1.0
2016-12-04,104.779999,1.0
2016-12-05,104.650002,1.0
2016-12-06,104.709999,1.0
2016-12-07,104.699997,1.0
2016-12-08,104.749747,1.0
2016-12-09,104.503704,1.0
2016-12-10,104.503704,1.0
2016-12-11,104.497801,1.0
2016-12-12,104.498126,1.0
2016-12-13,104.650002,1.0
2016-12-14,104.650002,1.0
2016-12-15,104.779999,1.0
2016-12-16,104.699997,1.0
2016-12-17,104.699997,1.0
2016-12-18,104.699997,1.0
2016-12-19,104.650002,1.0
2016-12-20,104.650002,1.0
2016-12-21,104.699997,1.0
2016-12-22,104.650002,1.0
2016-12-23,104.650002,1.0
2016-12-24,104.650002,1.0
2016-12-25,104.650002,1.0
2016-12-26,104.650002,1.0
2016-12-27,104.650002,1.0
2016-12-28,104.750476,1.0
2016-12-29,104.699997,1.0
2016-12-30,104.300003,1.0
2016-12-31,104.300003,1.0
2017-01-01,104.300003,1.0
2017-01-02,104.300003,1.0
2017-01-03,104.720001,1.0
2017-01-04,104.730003,1.0
2017-01-05,104.699997,1.0
2017-01-06,104.739998,1.0
2017-01-07,104.739998,1.0
2017-01-08,104.739998,1.0
2017-01-09,104.650002,1.0
2017-01-10,104.599998,1.0
2017-01-11,104.650002,1.0
2017-01-12,104.650002,1.0
2017-01-13,104.650002,1.0
2017-01-14,104.650002,1.0
2017-01-15,104.650002,1.0
2017-01-16,104.599998,1.0
2017-01-17,104.599998,1.0
2017-01-18,104.699997,1.0
2017-01-19,104.699997,1.0
2017-01-20,104.699997,1.0
2017-01-21,104.699997,1.0
2017-01-22,104.699997,1.0
2017-01-23,104.550003,1.0
2017-01-24,104.650002,1.0
2017-01-25,104.639999,1.0
2017-01-26,104.650002,1.0
2017-01-27,104.650002,1.0
2017-01-28,104.650002,1.0
2017-01-29,104.650002,1.0
2017-01-30,104.610001,1.0
2017-01-31,104.589996,1.0
2017-02-01,104.550003,1.0
2017-02-02,104.650002,1.0
2017-02-03,104.550003,1.0
2017-02-04,104.550003,1.0
2017-02-05,104.550003,1.0
2017-02-06,104.599998,1.0
2017-02-07,104.699997,1.0
2017-02-08,104.599998,1.0
2017-02-09,104.650002,1.0
2017-02-10,104.699997,1.0
2017-02-11,104.699997,1.0
2017-02-12,104.699997,1.0
2017-02-13,104.550003,1.0
2017-02-14,104.650002,1.0
2017-02-15,104.650002,1.0
2017-02-16,104.699997,1.0
2017-02-17,104.650002,1.0
2017-02-18,104.650002,1.0
2017-02-19,104.650002,1.0
2017-02-20,104.650002,1.0
2017-02-21,104.650002,1.0
2017-02-22,104.699997,1.0
2017-02-23,104.610001,1.0
2017-02-24,104.699997,1.0
2017-02-25,104.699997,1.0
2017-02-26,104.699997,1.0
2017-02-27,104.610001,1.0
2017-02-28,104.699997,1.0
2017-03-01,104.550003,1.0
2017-03-02,104.610001,1.0
2017-03-03,104.610001,1.0
2017-03-04,104.610001,1.0
2017-03-05,104.610001,1.0
2017-03-06,104.589996,1.0
2017-03-07,104.620003,1.0
2017-03-08,104.599998,1.0
2017-03-09,104.610001,1.0
2017-03-10,104.610001,1.0
2017-03-11,104.610001,1.0
2017-03-12,104.610001,1.0
2017-03-13,104.650002,1.0
2017-03-14,104.699997,1.0
2017-03-15,104.599998,1.0
2017-03-16,104.589996,1.0
2017-03-17,104.650002,1.0
2017-03-18,104.650002,1.0
2017-03-19,104.650002,1.0
2017-03-20,104.650002,1.0
2017-03-21,104.699997,1.0
2017-03-22,104.559998,1.0
2017-03-23,104.599998,1.0
2017-03-24,104.599998,1.0
2017-03-25,104.599998,1.0
2017-03-26,104.599998,1.0
2017-03-27,104.599998,1.0
2017-03-28,104.650002,1.0
2017-03-29,104.650002,1.0
2017-03-30,104.620003,1.0
2017-03-31,104.660004,1.0
2017-04-01,104.660004,1.0
2017-04-02,104.660004,1.0
2017-04-03,104.650002,1.0
2017-04-04,104.599998,1.0
2017-04-05,104.506315,1.0
2017-04-06,104.650002,1.0
2017-04-07,104.650002,1.0
2017-04-08,104.699997,1.0
2017-04-09,104.650002,1.0
2017-04-10,104.650002,1.0
2017-04-11,104.749857,1.0
2017-04-12,104.650002,1.0
2017-04-13,104.650002,1.0
2017-04-14,104.699997,1.0
2017-04-15,104.699997,1.0
2017-04-16,104.699997,1.0
2017-04-17,104.720001,1.0
2017-04-18,104.629997,1.0
2017-04-19,104.650002,1.0
2017-04-20,104.650002,1.0
2017-04-21,104.650002,1.0
2017-04-22,104.650002,1.0
2017-04-23,104.650002,1.0
2017-04-24,104.650002,1.0
2017-04-25,104.550003,1.0
2017-04-26,104.497857,1.0
2017-04-27,104.599998,1.0
2017-04-28,104.599998,1.0
2017-04-29,104.599998,1.0
2017-04-30,104.599998,1.0
2017-05-01,104.550003,1.0
2017-05-02,104.599998,1.0
2017-05-03,104.50093,1.0
2017-05-04,104.650002,1.0
2017-05-05,104.599998,1.0
2017-05-06,104.599998,1.0
2017-05-07,104.599998,1.0
2017-05-08,104.650002,1.0
2017-05-09,104.739998,1.0
2017-05-10,104.699997,1.0
2017-05-11,104.550003,1.0
2017-05-12,104.650002,1.0
2017-05-13,104.650002,1.0
2017-05-14,104.650002,1.0
2017-05-15,104.650002,1.0
2017-05-16,104.639999,1.0
2017-05-17,104.639999,1.0
2017-05-18,104.660004,1.0
2017-05-19,104.589996,1.0
2017-05-20,104.589996,1.0
2017-05-21,104.589996,1.0
2017-05-22,104.650002,1.0
2017-05-23,104.650002,1.0
2017-05-24,104.660004,1.0
2017-05-25,104.660004,1.0
2017-05-26,104.650002,1.0
2017-05-27,104.650002,1.0
2017-05-28,104.650002,1.0
2017-05-29,104.650002,1.0
2017-05-30,104.660004,1.0
2017-05-31,104.639999,1.0
2017-06-01,104.550003,1.0
2017-06-02,104.550003,1.0
2017-06-03,104.550003,1.0
2017-06-04,104.240069,1.0
2017-06-05,104.550003,1.0
2017-06-06,104.749995,1.0
2017-06-07,104.679766,1.0
2017-06-08,104.650002,1.0
2017-06-09,104.650002,1.0
2017-06-10,104.650002,1.0
2017-06-11,104.650002,1.0
2017-06-12,104.550003,1.0
2017-06-13,104.699997,1.0
2017-06-14,104.639999,1.0
2017-06-15,104.660004,1.0
2017-06-16,104.650002,1.0
2017-06-17,104.650002,1.0
2017-06-18,104.650002,1.0
2017-06-19,104.629997,1.0
2017-06-20,104.680195,1.0
2017-06-21,104.650002,1.0
2017-06-22,104.639999,1.0
2017-06-23,104.699997,1.0
2017-06-24,104.699997,1.0
2017-06-25,104.699997,1.0
2017-06-26,104.669998,1.0
2017-06-27,104.629997,1.0
2017-06-28,104.669998,1.0
2017-06-29,104.679657,1.0
2017-06-30,104.650002,1.0
2017-07-01,104.650002,1.0
2017-07-02,104.650002,1.0
2017-07-03,104.650002,1.0
2017-07-04,104.75014,1.0
2017-07-05,107.800003,1.0
2017-07-06,105.749712,1.0
2017-07-07,105.650002,1.0
2017-07-08,105.650002,1.0
2017-07-09,105.650002,1.0
2017-07-10,104.949997,1.0
2017-07-11,104.999434,1.0
2017-07-12,104.900002,1.0
2017-07-13,105.040001,1.0
2017-07-14,105.040001,1.0
2017-07-15,105.040001,1.0
2017-07-16,105.040001,1.0
2017-07-17,104.949997,1.0
2017-07-18,105.050003,1.0
2017-07-19,105.040001,1.0
2017-07-20,105.129997,1.0
2017-07-21,105.059998,1.0
2017-07-22,105.059998,1.0
2017-07-23,105.059998,1.0
2017-07-24,105.169998,1.0
2017-07-25,105.069813,1.0
2017-07-26,105.150002,1.0
2017-07-27,105.169998,1.0
2017-07-28,105.180374,1.0
2017-07-29,105.180374,1.0
2017-07-30,105.179798,1.0
2017-07-31,105.250354,1.0
2017-08-01,105.169998,1.0
2017-08-02,105.220001,1.0
2017-08-03,105.190002,1.0
2017-08-04,105.190002,1.0
2017-08-05,105.190002,1.0
2017-08-06,105.209999,1.0
2017-08-07,105.110001,1.0
2017-08-08,105.099998,1.0
2017-08-09,105.199997,1.0
2017-08-10,105.120003,1.0
2017-08-11,105.120003,1.0
2017-08-12,105.120003,1.0
2017-08-13,105.120003,1.0
2017-08-14,105.190002,1.0
2017-08-15,105.300003,1.0
2017-08-16,105.190002,1.0
2017-08-17,105.179989,1.0
2017-08-18,105.190002,1.0
2017-08-19,105.190002,1.0
2017-08-20,105.190002,1.0
2017-08-21,105.190002,1.0
2017-08-22,105.199997,1.0
2017-08-23,105.190002,1.0
2017-08-24,105.120003,1.0
2017-08-25,105.199997,1.0
2017-08-26,105.199997,1.0
2017-08-27,105.199997,1.0
2017-08-28,105.209999,1.0
2017-08-29,105.00013,1.0
2017-08-30,105.050003,1.0
2017-08-31,105.050003,1.0
2017-09-01,104.949997,1.0
2017-09-02,104.949997,1.0
2017-09-03,104.949997,1.0
2017-09-04,104.949997,1.0
2017-09-05,105.040001,1.0
2017-09-06,105.199997,1.0
2017-09-07,105.199997,1.0
2017-09-08,105.099998,1.0
2017-09-09,105.099998,1.0
2017-09-10,105.099998,1.0
2017-09-11,105.199997,1.0
2017-09-12,105.199997,1.0
2017-09-13,105.050003,1.0
2017-09-14,105.099998,1.0
2017-09-15,105.199997,1.0
2017-09-16,105.199997,1.0
2017-09-17,105.199997,1.0
2017-09-18,105.120003,1.0
2017-09-19,105.209999,1.0
2017-09-20,105.199997,1.0
2017-09-21,105.199997,1.0
2017-09-22,105.209999,1.0
2017-09-23,105.209999,1.0
2017-09-24,105.209999,1.0
2017-09-25,105.199997,1.0
2017-09-26,105.150002,1.0
2017-09-27,105.300003,1.0
2017-09-28,105.25003,1.0
2017-09-29,105.199997,1.0
2017-09-30,105.199997,1.0
2017-10-01,105.199997,1.0
2017-10-02,105.150002,1.0
2017-10-03,105.169998,1.0
2017-10-04,105.24991,1.0
2017-10-05,105.099998,1.0
2017-10-06,105.050003,1.0
2017-10-07,105.050003,1.0
2017-10-08,105.050003,1.0
2017-10-09,105.050003,1.0
2017-10-10,104.949997,1.0
2017-10-11,104.849998,1.0
2017-10-12,104.699997,1.0
2017-10-13,105.099998,1.0
2017-10-14,105.099998,1.0
2017-10-15,105.099998,1.0
2017-10-16,104.949997,1.0
2017-10-17,105.099998,1.0
2017-10-18,105.099998,1.0
2017-10-19,105.050003,1.0
2017-10-20,105.199997,1.0
2017-10-21,105.199997,1.0
2017-10-22,105.199997,1.0
2017-10-23,105.099998,1.0
2017-10-24,105.150002,1.0
2017-10-25,105.099998,1.0
2017-10-26,105.150002,1.0
2017-10-27,105.150002,1.0
2017-10-28,105.150002,1.0
2017-10-29,105.150002,1.0
2017-10-30,105.120003,1.0
2017-10-31,105.099998,1.0
2017-11-01,105.050003,1.0
2017-11-02,105.050003,1.0
2017-11-03,105.080002,1.0
2017-11-04,105.080002,1.0
2017-11-05,105.080002,1.0
2017-11-06,105.099998,1.0
2017-11-07,105.050003,1.0
2017-11-08,104.949997,1.0
2017-11-09,104.849998,1.0
2017-11-10,104.750375,1.0
2017-11-11,104.750375,1.0
2017-11-12,104.75017,1.0
2017-11-13,105.129997,1.0
2017-11-14,105.050003,1.0
2017-11-15,105.099998,1.0
2017-11-16,105.099998,1.0
2017-11-17,105.129997,1.0
2017-11-18,105.129997,1.0
2017-11-19,105.129997,1.0
2017-11-20,105.040001,1.0
2017-11-21,104.999936,1.0
2017-11-22,105.249619,1.0
2017-11-23,105.150002,1.0
2017-11-24,104.980003,1.0
2017-11-25,104.980003,1.0
2017-11-26,104.980003,1.0
2017-11-27,105.129997,1.0
2017-11-28,105.099998,1.0
2017-11-29,105.260002,1.0
2017-11-30,105.180014,1.0
2017-12-01,105.180375,1.0
2017-12-02,105.180375,1.0
2017-12-03,105.180394,1.0
2017-12-04,105.199997,1.0
2017-12-05,105.099998,1.0
2017-12-06,105.269997,1.0
2017-12-07,105.269997,1.0
2017-12-08,105.699997,1.0
2017-12-09,105.699997,1.0
2017-12-10,105.699997,1.0
2017-12-11,107.349998,1.0
2017-12-12,108.949997,1.0
2017-12-13,108.949997,1.0
2017-12-14,109.550003,1.0
2017-12-15,109.699997,1.0
2017-12-16,109.699997,1.0
2017-12-17,109.699997,1.0
2017-12-18,109.699997,1.0
2017-12-19,110.150002,1.0
2017-12-20,110.260002,1.0
2017-12-21,110.349998,1.0
2017-12-22,110.349998,1.0
2017-12-23,110.349998,1.0
2017-12-24,110.349998,1.0
2017-12-25,110.349998,1.0
2017-12-26,109.839996,1.0
2017-12-27,110.349998,1.0
2017-12-28,110.349998,1.0
2017-12-29,110.349998,1.0
2017-12-30,110.349998,1.0
2017-12-31,110.349998,1.0
2018-01-01,109.449997,1.0
2018-01-02,110.349998,1.0
2018-01-03,110.419998,1.0
2018-01-04,110.419998,1.0
2018-01-05,110.349998,1.0
2018-01-06,110.349998,1.0
2018-01-07,110.349998,1.0
2018-01-08,109.889999,1.0
2018-01-09,110.449997,1.0
2018-01-10,110.449997,1.0
2018-01-11,110.449997,1.0
2018-01-12,110.400002,1.0
2018-01-13,110.400002,1.0
2018-01-14,110.400002,1.0
2018-01-15,110.459999,1.0
2018-01-16,110.059998,1.0
2018-01-17,110.449997,1.0
2018-01-18,109.900002,1.0
2018-01-19,110.349998,1.0
2018-01-20,110.349998,1.0
2018-01-21,110.349998,1.0
2018-01-22,110.459999,1.0
2018-01-23,110.459999,1.0
2018-01-24,110.459999,1.0
2018-01-25,110.459999,1.0
2018-01-26,110.349998,1.0
2018-01-27,110.349998,1.0
2018-01-28,110.349998,1.0
2018-01-29,110.470001,1.0
2018-01-30,110.470001,1.0
2018-01-31,110.470001,1.0
2018-02-01,110.459999,1.0
2018-02-02,110.419998,1.0
2018-02-03,110.419998,1.0
2018-02-04,110.419998,1.0
2018-02-05,110.470001,1.0
2018-02-06,110.300003,1.0
2018-02-07,110.470001,1.0
2018-02-08,110.449997,1.0
2018-02-09,110.250375,1.0
2018-02-10,110.250375,1.0
2018-02-11,110.249783,1.0
2018-02-12,110.470001,1.0
2018-02-13,110.459999,1.0
2018-02-14,110.459999,1.0
2018-02-15,110.459999,1.0
2018-02-16,110.349998,1.0
2018-02-17,110.349998,1.0
2018-02-18,110.349998,1.0
2019-02-18,139.650029,1.0
2019-02-19,139.124952,1.0
2019-02-20,139.200249,1.0
2019-02-21,139.80199,1.0
2019-02-22,139.730375,1.0
2019-02-23,139.690375,1.0
2019-02-24,139.690226,1.0
2019-02-25,139.769772,1.0
2019-02-26,138.798692,1.0
2019-02-27,139.050275,1.0
2019-02-28,139.840197,1.0
2019-03-01,138.625038,1.0
2019-03-02,138.625038,1.0
2019-03-03,138.624997,1.0
2019-03-04,139.759992,1.0
2019-03-05,139.098309,1.0
2019-03-06,139.049836,1.0
2019-03-07,139.829675,1.0
2019-03-08,139.750375,1.0
2019-03-09,139.750375,1.0
2019-03-10,139.445009,1.0
2019-03-11,139.735009,1.0
2019-03-12,139.875018,1.0
2019-03-13,139.296617,1.0
2019-03-14,139.859683,1.0
2019-03-15,139.250375,1.0
2019-03-16,139.250375,1.0
2019-03-17,139.249632,1.0
2019-03-18,140.339626,1.0
2019-03-19,139.449704,1.0
2019-03-20,140.140089,1.0
2019-03-21,140.175004,1.0
2019-03-22,139.650375,1.0
2019-03-23,139.985038,1.0
2019-03-24,139.984973,1.0
2019-03-25,140.196467,1.0
2019-03-26,140.589794,1.0
2019-03-27,140.570012,1.0
2019-03-28,140.570129,1.0
2019-03-29,140.825038,1.0
2019-03-30,140.825038,1.0
2019-03-31,140.825029,1.0
2019-04-01,140.839786,1.0
2019-04-02,140.309934,1.0
2019-04-03,141.584889,1.0
2019-04-04,141.569525,1.0
2019-04-05,141.440375,1.0
2019-04-06,141.440375,1.0
2019-04-07,141.440517,1.0
2019-04-08,141.589705,1.0
2019-04-09,141.550206,1.0
2019-04-10,141.625,1.0
2019-04-11,141.960111,1.0
2019-04-12,141.350375,1.0
2019-04-13,141.595038,1.0
2019-04-14,141.595004,1.0
2019-04-15,141.659672,1.0
2019-04-16,141.650152,1.0
2019-04-17,141.649828,1.0
2019-04-18,141.64986,1.0
2019-04-19,141.603704,1.0
2019-04-20,141.603704,1.0
2019-04-21,141.591881,1.0
2019-04-22,141.650226,1.0
2019-04-23,141.659813,1.0
2019-04-24,141.59002,1.0
2019-04-25,141.625019,1.0
2019-04-26,141.525038,1.0
2019-04-27,141.290375,1.0
